1 1.0000000474974514E-5
2 1.0000000474974514E-5
3 1.0000000474974514E-5
4 2.0000000949949027E-5
5 3.0000001424923538E-5
6 1.4000000664964317E-4
7 0.0014000000653322786
8 0.008443181910975412
9 0.07641975149328326
10 0.8007023838304338
11 8.932215171524241
