1 2.0000000949949027E-5
2 2.0000000949949027E-5 
3 6.0000002849847076E-5
4 3.5000001545995476E-4
5 2.2000001044943928E-4
6 4.0816328469283725E-4
7 0.0012947369036019633
9 0.009237499651499092
9 0.08670833386066887
10 0.8491874992847442
11 9.807656729399268
